5000,-17.712912956269516,17.86624680839206
10000,-61.80646365086049,28.658626981496525
15000,11.758994020105897,165.02569451073197
20000,209.55956160558145,263.3334329373739
25000,1596.8726290987256,43.209009530230674
30000,2360.217487755879,695.0271478288381
35000,2463.1412538644786,900.3071469817226
40000,3649.6210198020426,219.80994949529912
45000,3038.179873193377,1128.7070725718495
50000,4281.739900332292,635.3266121647039
55000,4983.796873169735,45.180404682455325
60000,5224.78017668959,26.79477658578813
65000,5472.636732433405,47.63226178624218
70000,5275.416730351747,480.46217653996445
75000,5778.294349935039,100.52957148773802
80000,5846.527703517414,135.02150451811522
85000,6063.752854328124,69.67233658636037
90000,6361.3838703696565,79.97195828066438
95000,6507.036784489015,82.62359585486342
100000,6285.640985995621,62.14240608466093
105000,6516.994555564712,103.88411447629976
110000,6779.0024235102555,68.41118810611084
115000,6864.5187640275035,105.57335166574362
120000,7126.962352284252,106.94307254656697
125000,7383.751237978999,117.39524147742253
130000,7338.538871757895,116.87988857148797
135000,7217.292722937695,243.65522986449972
140000,7438.543470497313,112.18402232775317
145000,7459.458351247833,122.63241429043997
150000,7432.34448203591,139.24404289279508
155000,7712.265706089529,105.0546350163146
160000,7835.829592912691,103.22482245695515
165000,7957.271830990106,102.35815782981007
170000,7973.812216684482,156.98832322904755
175000,8322.674619443958,87.8457383382267
180000,8266.057982494052,60.64021602500078
185000,8700.684825257867,104.69416635610901
190000,8709.16993200516,173.8623773123018
195000,8870.502887356797,233.8067518937261
200000,9043.647912297089,219.86604004288532
205000,9011.194926816772,74.78199780866504
210000,9331.496508281727,152.48504303574114
215000,9002.202735269524,188.8153151228511
220000,9185.475262654361,110.37459027922483
225000,9239.083279464574,207.83812049955486
230000,9310.771127904096,112.47404636690959
235000,9816.362278014522,150.1533231806167
240000,9967.281884204203,191.2926062873567
245000,9727.398508774904,194.28155036865192
250000,9245.6209997669,1894.7699584337201
255000,9923.089898367722,121.61552050828908
260000,10051.805090082129,166.87121539706322
265000,10176.592851340698,83.65242708920616
270000,9367.791671490708,2262.636644931872
275000,10133.518723675388,221.38863420896203
280000,10610.28587852453,98.13899346783371
285000,10594.010519631702,94.00462722760705
290000,10683.617191537178,44.721365841342504
295000,10527.191018379513,97.80386387525434
300000,10647.860655900942,99.97101790787748
305000,10939.952336954922,143.6628178282304
310000,11052.0732957264,54.14454347917337
315000,11005.227373446109,91.8418785284555
320000,10642.656687096434,76.37408182168727
325000,11089.37939402223,147.84431189331767
330000,9252.034071320044,2499.645396702537
335000,10934.545266626725,126.40845613371299
340000,11078.505542422641,118.00792605789164
345000,10395.661193842903,156.264164049736
350000,11168.762153977863,65.71573871757359
355000,11152.771719897803,58.79177216750138
360000,11306.100389390325,69.09843860388662
365000,11308.448125214903,48.74203407778714
370000,11339.497952539894,84.11134322220967
375000,11317.08452473848,51.7420418042339
380000,11590.527663215838,99.62004858821813
385000,11557.944553949614,39.38049991565774
390000,11384.532884631228,90.97594035994754
395000,11441.112480763764,306.4611160551988
400000,11613.01611420146,109.63181365167276
405000,11090.462111937324,122.83741480041652
410000,11709.549703318207,143.85590455880114
415000,11420.759219679418,106.577153675747
420000,11652.115617651121,64.04305186600523
425000,11806.171266332463,76.51192676720585
430000,11820.70893917925,66.94252894237029
435000,11797.207332127491,60.07200521229886
440000,11909.469199008521,84.58916827232528
445000,11837.926829885955,100.87337996471848
450000,11795.510349615459,45.938323771406935
455000,11882.728818258056,36.68068048749681
460000,11892.365265764613,66.64101116753446
465000,11943.15036445003,117.94346936771403
470000,11703.912532278267,42.3991775224873
475000,11710.242262700476,73.39533076540197
480000,11603.390354541025,39.6527292027901
485000,11670.884631659143,80.71147021520683
490000,11855.398483169469,146.73007837400326
495000,12112.75810165566,89.9262928009764
500000,12112.609248168828,52.61323018847657
